age,gender,feat_1,feat_2,feat_3,feat_4,feat_5,label
34,0,2.8815789473684212,2.7037037037037037,1.1587301587301588,1.3333333333333333,0.75,0
31,1,2.3506493506493507,2.84,1.1932773109243697,1.08,0.7777777777777778,0
28,0,2.7777777777777777,2.739130434782609,1.1666666666666667,1.434782608695652,0.7272727272727273,0
36,0,2.5,3.1,0.8,1.9,0.3684210526315789,0
43,0,2.4395604395604398,3.392857142857143,1.3380281690140845,1.4285714285714286,0.6,0
28,0,2.717391304347826,2.64,0.9103448275862069,1.6,0.55,0
24,0,1.934065934065934,2.787878787878788,1.3237410071942446,0.8787878787878788,1.0344827586206897,0
27,1,2.4761904761904763,2.4594594594594597,1.3093525179856116,1.0,1.0,1
29,0,2.0631578947368423,2.676470588235294,1.2727272727272727,0.8823529411764706,0.9,0
29,0,2.1136363636363638,3.111111111111111,1.2727272727272727,1.1111111111111112,0.6666666666666666,0
24,0,2.3866666666666667,2.892857142857143,1.4727272727272727,1.1428571428571428,0.8125,0
23,1,2.2564102564102564,3.3333333333333335,0.8130081300813008,2.0,0.36666666666666664,1
22,0,2.4027777777777777,3.0,1.5294117647058822,1.1153846153846154,0.6896551724137931,0
24,0,2.282828282828283,3.096774193548387,1.2885906040268456,1.2258064516129032,0.6052631578947368,0
32,1,1.8854166666666667,2.7777777777777777,1.0135135135135136,1.1481481481481481,0.6774193548387096,0
31,1,2.3452380952380953,2.4242424242424243,1.2121212121212122,1.0,1.0,0
41,0,2.691358024691358,2.642857142857143,1.1653543307086613,1.2857142857142858,0.6944444444444444,0
26,1,2.381443298969072,2.2444444444444445,1.2469135802469136,0.9777777777777777,0.9318181818181818,0
37,0,2.8026315789473686,2.5806451612903225,1.3675213675213675,1.1290322580645162,0.7714285714285715,0
29,0,2.493827160493827,2.4838709677419355,1.203125,1.1935483870967742,0.7567567567567568,0
21,0,2.287671232876712,2.9130434782608696,1.2523364485981308,1.1304347826086956,0.6538461538461539,0
26,0,2.3870967741935485,2.914285714285714,1.446808510638298,1.1142857142857143,0.8205128205128205,0
25,0,1.9565217391304348,2.7,1.208955223880597,1.0333333333333334,0.7741935483870968,0
26,0,2.3333333333333335,3.9,1.3333333333333333,1.45,0.5862068965517241,0
37,0,2.5060240963855422,2.72,1.088,1.48,0.5675675675675675,0
34,0,2.710843373493976,2.607142857142857,1.140625,1.6071428571428572,0.5333333333333333,0
36,1,2.814814814814815,2.7777777777777777,1.2096774193548387,1.3703703703703705,0.5405405405405406,1
26,0,2.8045977011494254,2.611111111111111,1.413533834586466,1.4166666666666667,0.7058823529411765,0
33,1,2.3398058252427183,2.757575757575758,1.123456790123457,1.2424242424242424,0.8048780487804879,1
26,1,2.185567010309278,2.32,0.7532467532467533,1.28,0.5625,1
24,0,2.1494252873563218,2.264705882352941,1.2222222222222223,0.9705882352941176,0.696969696969697,0
30,1,2.782051282051282,2.588235294117647,1.4308943089430894,1.088235294117647,0.918918918918919,1
29,1,2.45679012345679,3.0833333333333335,1.184,1.4166666666666667,0.7941176470588235,1
26,0,2.6,2.9655172413793105,1.2835820895522387,1.3793103448275863,0.625,0
27,0,2.1931818181818183,2.3783783783783785,1.3968253968253967,0.918918918918919,0.9117647058823529,0
29,0,2.522222222222222,4.333333333333333,1.3,1.9523809523809523,0.5121951219512195,0
26,1,2.5,2.6129032258064515,1.173913043478261,1.2580645161290323,0.6923076923076923,1
30,0,2.2470588235294118,2.892857142857143,1.3170731707317074,1.2857142857142858,0.6666666666666666,0
29,1,2.4625,2.566666666666667,1.3275862068965518,1.1333333333333333,0.6764705882352942,0
28,1,2.1547619047619047,2.9565217391304346,1.0303030303030303,1.1304347826086956,0.7307692307692307,1
32,1,2.925925925925926,2.740740740740741,1.1746031746031746,1.4814814814814814,0.575,1
37,0,2.7906976744186047,2.4375,1.2380952380952381,1.25,0.7,0
26,1,2.951219512195122,2.7857142857142856,1.248,1.3928571428571428,0.6410256410256411,1
26,0,2.244186046511628,2.6666666666666665,1.2698412698412698,1.0,0.7666666666666667,0
33,0,2.3402061855670104,2.6451612903225805,1.1006711409395973,1.2258064516129032,0.631578947368421,0
24,1,2.284313725490196,2.6666666666666665,1.0738255033557047,1.2666666666666666,0.6578947368421053,1
27,0,2.2,2.5454545454545454,1.1748251748251748,1.0,0.7575757575757576,0
31,1,2.3333333333333335,3.142857142857143,1.1,1.2857142857142858,0.6666666666666666,1
33,1,2.647887323943662,2.411764705882353,1.4137931034482758,1.0294117647058822,1.0857142857142856,1
29,0,2.4854368932038833,2.8421052631578947,1.588235294117647,1.0789473684210527,0.5121951219512195,0
32,1,2.2282608695652173,2.96,1.0724637681159421,1.28,0.65625,0
25,1,2.477777777777778,3.5,1.4,1.3928571428571428,0.717948717948718,0
22,0,2.3411764705882354,3.3846153846153846,1.4308943089430894,1.4230769230769231,0.5135135135135135,0
28,1,2.5595238095238093,2.6129032258064515,1.148936170212766,1.3548387096774193,0.8333333333333334,1
23,0,2.238095238095238,2.7096774193548385,1.3548387096774193,0.967741935483871,0.8,0
27,1,2.5054945054945055,2.6666666666666665,0.8767123287671232,1.5833333333333333,0.4473684210526316,1
23,0,2.1630434782608696,2.875,1.393939393939394,1.0,0.78125,0
24,0,2.3958333333333335,3.033333333333333,1.2465753424657535,1.1333333333333333,0.5588235294117647,0
24,1,2.411764705882353,2.5294117647058822,1.2554744525547445,1.088235294117647,0.918918918918919,1
30,0,2.2755102040816326,2.558139534883721,1.4473684210526316,0.9069767441860465,1.1025641025641026,0
24,0,2.3157894736842106,2.8518518518518516,1.2941176470588236,1.1111111111111112,0.6666666666666666,0
22,0,2.3260869565217392,3.08,1.0335570469798658,1.32,0.5757575757575758,0
31,0,2.7011494252873565,2.7142857142857144,1.1603053435114503,1.3571428571428572,0.5263157894736842,0
30,0,2.3255813953488373,2.857142857142857,1.1940298507462686,1.25,0.5714285714285714,0
32,0,2.3564356435643563,2.7,1.4794520547945205,1.0,0.8,0
25,0,2.2738095238095237,3.1153846153846154,1.2857142857142858,1.2307692307692308,0.625,0
25,0,2.229357798165138,2.4047619047619047,1.1222222222222222,1.119047619047619,0.8085106382978723,0
31,1,2.2195121951219514,2.6333333333333333,1.2845528455284554,0.9666666666666667,0.896551724137931,0
41,0,2.817073170731707,2.8333333333333335,1.0793650793650793,1.5833333333333333,0.5263157894736842,0
24,0,2.338235294117647,3.263157894736842,1.169811320754717,1.3157894736842106,0.64,0
25,0,2.0412371134020617,2.6774193548387095,1.1140939597315436,1.1290322580645162,0.6857142857142857,0
25,0,2.5058823529411764,3.269230769230769,1.3709677419354838,1.4230769230769231,0.5945945945945946,0
26,1,2.819277108433735,3.074074074074074,1.296875,1.4074074074074074,0.631578947368421,1
22,0,2.473684210526316,3.0384615384615383,1.264,1.2692307692307692,0.8181818181818182,0
33,1,2.8313253012048194,2.4516129032258065,1.1875,1.3225806451612903,0.7560975609756098,1
27,0,2.3733333333333335,3.1363636363636362,1.1694915254237288,1.2727272727272727,0.6428571428571429,0
22,1,2.1219512195121952,2.9130434782608696,1.0075187969924813,1.2608695652173914,0.7241379310344828,1
29,1,3.191780821917808,2.53125,1.4210526315789473,1.1875,0.8421052631578947,1
26,1,2.697674418604651,2.5357142857142856,0.9403973509933775,1.5,0.6666666666666666,1
25,0,2.525,3.1666666666666665,1.2459016393442623,1.3333333333333333,0.5625,0
26,0,2.4842105263157896,4.5,1.4452554744525548,1.9545454545454546,0.5116279069767442,0
29,0,2.515463917525773,2.6538461538461537,0.8961038961038961,1.5,0.46153846153846156,0
35,1,2.36,2.6341463414634148,1.4896551724137932,1.0,0.9024390243902439,1
31,1,2.364864864864865,2.642857142857143,1.2869565217391303,1.1428571428571428,0.6875,1
28,1,2.52,3.130434782608696,1.263157894736842,1.2608695652173914,0.7931034482758621,0
22,0,2.198019801980198,2.6666666666666665,0.8727272727272727,1.2592592592592593,0.5588235294117647,0
32,1,2.6551724137931036,2.53125,1.125,1.1875,0.7368421052631579,1
41,0,2.597826086956522,2.642857142857143,1.0136986301369864,1.3571428571428572,0.7368421052631579,0
33,1,2.2,2.9310344827586206,1.0,1.2758620689655173,0.7837837837837838,1
31,0,2.0842105263157893,2.903225806451613,1.2765957446808511,1.1290322580645162,0.6857142857142857,0
24,0,1.946236559139785,2.5483870967741935,1.1879699248120301,1.096774193548387,0.7058823529411765,0
32,1,2.1237113402061856,2.5,1.1409395973154361,1.0,0.9117647058823529,1
30,0,2.150537634408602,2.5833333333333335,1.3777777777777778,0.8888888888888888,0.875,0
31,1,2.4705882352941178,2.4864864864864864,1.3142857142857143,1.0,0.8918918918918919,1
30,1,2.539325842696629,2.68,0.9640287769784173,1.56,0.5384615384615384,1
29,1,2.4941176470588236,2.75,1.1407407407407408,1.25,0.7142857142857143,1
23,0,2.146067415730337,2.769230769230769,1.0588235294117647,1.2692307692307692,0.6060606060606061,0
30,1,2.7560975609756095,3.0,1.344,1.3928571428571428,0.6410256410256411,1
27,1,2.7710843373493974,2.75,1.03125,1.5833333333333333,0.631578947368421,1
22,0,2.3625,3.5789473684210527,1.088,1.5263157894736843,0.4482758620689655,0
26,0,2.8607594936708862,2.8518518518518516,1.2622950819672132,1.4814814814814814,0.675,0
28,0,2.2839506172839505,2.7857142857142856,1.2380952380952381,1.0,0.6428571428571429,0
22,0,2.2577319587628866,2.90625,1.273972602739726,1.15625,0.7567567567567568,0
27,0,2.888888888888889,2.40625,1.1846153846153846,1.21875,0.717948717948718,0
29,0,2.23,3.3333333333333335,1.2903225806451613,1.1333333333333333,0.5588235294117647,0
30,1,2.075268817204301,2.925925925925926,1.1126760563380282,1.1481481481481481,0.7741935483870968,0
25,0,2.1954022988505746,3.260869565217391,1.1363636363636365,1.3043478260869565,0.6666666666666666,0
33,1,2.383720930232558,2.5405405405405403,1.3623188405797102,1.0810810810810811,0.9,0
25,0,2.3205128205128207,3.12,1.3448275862068966,1.24,0.7096774193548387,0
27,0,3.04,3.1666666666666665,1.3571428571428572,1.5833333333333333,0.7105263157894737,0
27,1,2.1294117647058823,2.8846153846153846,1.171875,1.1538461538461537,0.6666666666666666,1
31,0,2.151898734177215,2.5714285714285716,1.309090909090909,1.0357142857142858,0.6551724137931034,0
24,0,2.0,2.9655172413793105,1.1700680272108843,1.103448275862069,0.6875,0
27,0,2.3294117647058825,2.7333333333333334,1.2238805970149254,1.1333333333333333,0.7941176470588235,0
27,0,2.6133333333333333,2.9310344827586206,1.5315315315315314,1.103448275862069,0.8125,0
23,0,2.2054794520547945,2.923076923076923,1.4757281553398058,1.0384615384615385,0.7777777777777778,0
24,0,2.5670103092783507,2.5526315789473686,1.3108108108108107,1.131578947368421,0.7906976744186046,0
29,1,2.4027777777777777,3.1818181818181817,1.2280701754385965,1.5,0.6666666666666666,0
24,0,2.0353982300884956,2.5,0.9411764705882353,1.125,0.7777777777777778,0
27,1,3.0405405405405403,2.6129032258064515,1.3388429752066116,1.3870967741935485,0.7209302325581395,1
26,0,2.3333333333333335,3.25,1.2892561983471074,1.25,0.6666666666666666,0
21,0,2.2560975609756095,3.3157894736842106,0.9618320610687023,1.631578947368421,0.6129032258064516,0
26,1,2.6043956043956045,2.515151515151515,1.177304964539007,1.2121212121212122,0.8,1
27,1,2.7701149425287355,2.88,1.0,1.6,0.625,1
29,0,2.303030303030303,2.3142857142857145,1.1172413793103448,1.1142857142857143,0.6410256410256411,0
28,0,2.5301204819277108,3.24,1.265625,1.56,0.4358974358974359,0
28,0,2.536842105263158,2.6206896551724137,0.987012987012987,1.3793103448275863,0.625,0
28,0,2.975,3.24,1.296,1.56,0.6153846153846154,0
35,1,2.2282608695652173,2.96,1.0802919708029197,1.28,0.4375,1
27,1,1.9727272727272727,2.4705882352941178,0.9824561403508771,1.0294117647058822,0.8571428571428571,1
41,1,3.0972222222222223,2.9642857142857144,1.5229357798165137,1.3214285714285714,0.7567567567567568,1
26,0,2.3974358974358974,3.1538461538461537,1.3898305084745763,1.1153846153846154,0.7931034482758621,0
27,1,2.5342465753424657,2.5714285714285716,1.1900826446280992,1.25,0.8,0
25,0,2.345679012345679,2.875,1.4959349593495934,1.09375,0.9142857142857143,0
22,0,2.41,4.0,1.3071895424836601,1.68,0.40476190476190477,0
31,1,2.1923076923076925,3.5714285714285716,1.2396694214876034,1.380952380952381,0.4827586206896552,1
24,1,2.2203389830508473,2.96875,1.0795454545454546,1.28125,0.6585365853658537,1
28,1,2.654320987654321,2.5925925925925926,1.1111111111111112,1.2592592592592593,0.7058823529411765,1
50,1,2.5168539325842696,2.6666666666666665,1.5072463768115942,1.1025641025641026,0.7906976744186046,0
54,0,2.350515463917526,3.212121212121212,1.452054794520548,1.2424242424242424,0.6097560975609756,0
34,1,2.432098765432099,2.740740740740741,1.121212121212121,1.4074074074074074,0.8157894736842105,1
32,1,2.3452380952380953,2.625,1.263157894736842,1.0,1.0,1
28,1,2.1122448979591835,2.7586206896551726,1.0738255033557047,1.1379310344827587,0.7878787878787878,1
24,0,2.659090909090909,3.03125,1.3472222222222223,1.25,0.8,0
24,0,2.197674418604651,2.7037037037037037,1.0503597122302157,1.2222222222222223,0.8181818181818182,0
24,0,2.2054794520547945,3.090909090909091,1.2142857142857142,1.2727272727272727,0.6785714285714286,0
23,0,2.5348837209302326,2.8666666666666667,1.2740740740740741,1.2333333333333334,0.8108108108108109,0
22,0,2.1868131868131866,2.857142857142857,1.167883211678832,1.25,0.7142857142857143,0
20,0,2.3411764705882354,3.12,1.1555555555555554,1.28,0.6875,0
32,1,2.3734939759036147,2.4571428571428573,1.421487603305785,1.0857142857142856,0.7368421052631579,0
29,1,2.2125,2.7916666666666665,1.1166666666666667,1.1666666666666667,0.75,1
24,0,2.6842105263157894,2.625,1.0677966101694916,1.375,0.696969696969697,0
36,1,2.308333333333333,3.161290322580645,0.9751243781094527,1.5806451612903225,0.5306122448979592,0
29,1,2.0072463768115942,2.45,0.9158878504672897,1.1,0.7272727272727273,0
26,1,2.231707317073171,3.0,1.21875,1.2307692307692308,0.625,1
30,0,2.226890756302521,3.129032258064516,1.0718232044198894,1.4193548387096775,0.5227272727272727,0
26,0,2.95,2.892857142857143,1.296,1.5,0.5,0
30,0,2.4022988505747125,2.8125,1.313868613138686,1.125,0.8888888888888888,0
26,0,2.3645833333333335,2.823529411764706,1.3426573426573427,1.1470588235294117,0.6923076923076923,0
40,0,3.1066666666666665,2.4166666666666665,1.4745762711864407,1.2222222222222223,0.7272727272727273,0
31,1,2.6363636363636362,3.6315789473684212,1.3529411764705883,1.5263157894736843,0.6551724137931034,0
25,1,2.7951807228915664,2.607142857142857,1.1496062992125984,1.3571428571428572,0.5526315789473685,1
30,0,2.313131313131313,3.3125,1.3167701863354038,1.28125,0.8048780487804879,0
26,0,2.1125,2.7083333333333335,1.0655737704918034,1.125,0.6666666666666666,0
21,0,2.4019607843137254,3.2,0.9696969696969697,1.52,0.6578947368421053,0
31,1,2.182795698924731,3.0,1.0204081632653061,1.32,0.6363636363636364,1
22,0,2.289156626506024,2.515151515151515,1.3070866141732282,0.9090909090909091,0.8666666666666667,0
28,1,2.1686746987951806,2.9615384615384617,1.203125,1.1153846153846154,0.6896551724137931,0
33,1,2.2857142857142856,2.6774193548387095,1.2116788321167884,1.1290322580645162,0.9142857142857143,0
24,1,2.511627906976744,2.7083333333333335,0.9701492537313433,1.4166666666666667,0.6176470588235294,1
29,1,2.3943661971830985,3.1363636363636362,1.2321428571428572,1.3636363636363635,0.7333333333333333,0
23,0,2.2771084337349397,2.6451612903225805,1.312,1.0,0.8709677419354839,0
29,0,2.3411764705882354,2.896551724137931,1.3125,1.0,0.7931034482758621,0
27,0,2.372340425531915,2.5588235294117645,1.2517985611510791,1.1176470588235294,0.7105263157894737,0
24,0,2.2527472527472527,2.892857142857143,1.173913043478261,1.25,0.6,0
32,1,2.1481481481481484,2.5714285714285716,1.2781065088757397,0.9761904761904762,0.8048780487804879,0
24,1,2.0720720720720722,2.5517241379310347,0.8361581920903954,1.2758620689655173,0.5405405405405406,1
24,0,2.2857142857142856,2.8,1.3125,1.1,0.7272727272727273,0
22,0,2.6447368421052633,2.6333333333333333,1.264,1.2,0.8055555555555556,0
24,0,2.0114942528735633,2.6785714285714284,1.1538461538461537,1.1071428571428572,0.6129032258064516,0
23,0,2.25,3.1481481481481484,1.3385826771653544,1.1481481481481481,0.7741935483870968,0
31,0,2.8767123287671232,2.7586206896551726,1.4953271028037383,1.206896551724138,0.7428571428571429,0
29,0,2.3797468354430378,2.88,1.2413793103448276,1.24,0.6129032258064516,0
25,0,2.426470588235294,2.323529411764706,1.4495412844036697,0.8235294117647058,1.1071428571428572,0
27,0,2.0,3.4583333333333335,0.9378531073446328,1.5,0.4444444444444444,0
40,0,2.8875,2.7142857142857144,1.216,1.5,0.6428571428571429,0
25,0,2.111111111111111,2.657142857142857,1.2567567567567568,0.9714285714285714,0.9117647058823529,0
26,1,3.1710526315789473,3.037037037037037,1.3442622950819672,1.6666666666666667,0.5555555555555556,1
23,0,1.826086956521739,2.59375,0.9325842696629213,1.125,0.7777777777777778,0
35,0,2.6741573033707864,2.9523809523809526,0.8378378378378378,1.8095238095238095,0.5526315789473685,0
24,0,2.5384615384615383,3.1481481481481484,1.4782608695652173,1.2592592592592593,0.6176470588235294,0
27,1,2.411111111111111,2.5555555555555554,1.0147058823529411,1.2962962962962963,0.6857142857142857,1
29,1,2.1,2.4705882352941178,1.12,1.0,0.7647058823529411,1
43,0,2.4096385542168677,2.814814814814815,1.1603053435114503,1.1851851851851851,0.84375,0
29,0,2.875,3.3333333333333335,1.1475409836065573,1.8095238095238095,0.5526315789473685,0
22,0,2.684931506849315,3.1923076923076925,1.5514018691588785,1.2692307692307692,0.696969696969697,0
27,1,2.775,2.5384615384615383,1.064516129032258,1.4230769230769231,0.8108108108108109,1
29,1,2.5795454545454546,2.6785714285714284,1.1111111111111112,1.3571428571428572,0.631578947368421,1
29,0,2.8076923076923075,2.7419354838709675,1.4049586776859504,1.2580645161290323,0.7435897435897436,0
26,0,2.104651162790698,2.46875,1.2061068702290076,0.875,0.8928571428571429,0
26,0,2.3058823529411763,2.8518518518518516,1.193798449612403,1.2592592592592593,0.6764705882352942,0
22,0,2.4302325581395348,2.78125,1.2992700729927007,1.125,0.7777777777777778,0
35,0,2.4225352112676055,3.736842105263158,1.3786407766990292,1.5789473684210527,0.43333333333333335,0
26,0,2.367088607594937,2.966666666666667,1.5478260869565217,1.0,0.6666666666666666,0
29,0,2.3625,3.0714285714285716,1.4098360655737705,1.1428571428571428,0.59375,0
23,0,2.466666666666667,2.925925925925926,1.490566037735849,1.1481481481481481,0.7741935483870968,0
24,1,2.031578947368421,2.75,1.0620689655172413,1.1071428571428572,0.6774193548387096,1
21,0,2.2065217391304346,2.966666666666667,1.2624113475177305,1.1,0.7878787878787878,0
24,0,2.2413793103448274,2.9722222222222223,1.2228571428571429,1.1111111111111112,0.675,0
28,0,2.831168831168831,2.7916666666666665,1.1260504201680672,1.5416666666666667,0.6216216216216216,0
30,1,2.9125,2.6666666666666665,1.0491803278688525,1.5416666666666667,0.6216216216216216,1
27,0,2.823529411764706,3.0952380952380953,0.9848484848484849,1.8095238095238095,0.4473684210526316,0
31,0,2.8125,2.7142857142857144,1.2459016393442623,1.3571428571428572,0.7105263157894737,0
44,0,2.505050505050505,2.1739130434782608,1.3513513513513513,0.9130434782608695,1.0,0
29,0,2.8461538461538463,2.933333333333333,1.4915254237288136,1.2666666666666666,0.7105263157894737,0
31,1,3.3181818181818183,2.787878787878788,1.8585858585858586,1.0909090909090908,0.9166666666666666,1
22,0,2.369565217391304,2.658536585365854,1.5571428571428572,0.8780487804878049,1.0,0
22,0,1.99009900990099,3.0,0.8944099378881988,1.4583333333333333,0.6,0
32,1,2.3972602739726026,3.238095238095238,1.2035398230088497,1.380952380952381,0.6206896551724138,0
27,0,3.0125,2.875,1.0866141732283465,1.875,0.6,0
25,0,2.6704545454545454,3.2083333333333335,1.1755725190839694,1.75,0.5,0
23,0,2.0851063829787235,2.727272727272727,1.2765957446808511,1.0,0.7575757575757576,0
33,0,2.6944444444444446,3.037037037037037,1.5922330097087378,1.1481481481481481,0.7741935483870968,0
24,0,2.25,2.888888888888889,1.2283464566929134,1.1481481481481481,0.6774193548387096,0
30,1,2.3157894736842106,2.7037037037037037,1.2920353982300885,1.0,0.7777777777777778,0
31,1,2.074468085106383,2.857142857142857,1.1267605633802817,1.1071428571428572,0.7741935483870968,0
24,0,2.7,2.738095238095238,1.7293233082706767,1.0,1.0238095238095237,0
33,0,2.9558823529411766,3.0,1.6153846153846154,1.4285714285714286,0.7,0
35,0,2.0,3.142857142857143,1.2753623188405796,1.25,0.4857142857142857,0
26,1,2.6292134831460676,2.6785714285714284,1.079136690647482,1.3928571428571428,0.7435897435897436,1
40,1,2.8452380952380953,2.7037037037037037,1.123076923076923,1.4074074074074074,0.631578947368421,1
28,0,2.152941176470588,2.5483870967741935,1.2153846153846153,1.032258064516129,0.78125,0
28,1,3.1139240506329116,2.72,0.9927007299270073,1.88,0.5319148936170213,1
25,0,2.185567010309278,3.1666666666666665,1.0201342281879195,1.5833333333333333,0.5526315789473685,0
26,0,2.1797752808988764,2.7333333333333334,1.28125,1.0,0.6666666666666666,0
24,0,2.1578947368421053,3.0,1.183673469387755,1.2758620689655173,0.5945945945945946,0
27,0,2.3295454545454546,2.7837837837837838,1.5606060606060606,0.8918918918918919,0.8787878787878788,0
22,0,2.0,2.642857142857143,0.9308176100628931,1.1428571428571428,0.78125,0
31,1,2.2795698924731185,2.7333333333333334,1.0718954248366013,1.2333333333333334,0.918918918918919,1
28,0,2.3366336633663365,3.892857142857143,1.4533333333333334,1.4285714285714286,0.5,0
30,1,2.4390243902439024,2.78125,1.4710743801652892,1.0,0.90625,0
25,0,2.2409638554216866,2.923076923076923,1.1968503937007875,1.1538461538461537,0.5333333333333333,0
32,0,2.4591836734693877,3.0,1.4415584415584415,1.1891891891891893,0.8181818181818182,0
26,0,2.5972222222222223,2.6785714285714284,1.4285714285714286,1.1071428571428572,0.8387096774193549,0
25,0,2.4025974025974026,3.217391304347826,1.2869565217391303,1.434782608695652,0.5757575757575758,0
23,0,2.4302325581395348,2.925925925925926,1.234375,1.2962962962962963,0.6,0
26,0,2.433734939759036,3.8095238095238093,1.2213740458015268,1.6666666666666667,0.5142857142857142,0
21,1,2.3411764705882354,3.0357142857142856,1.3492063492063493,1.1428571428571428,0.78125,1
28,0,2.280701754385965,2.9166666666666665,1.242603550295858,1.1388888888888888,0.7560975609756098,0
23,0,2.433333333333333,3.0625,1.4848484848484849,1.25,0.575,0
27,0,2.2528735632183907,2.4482758620689653,0.9861111111111112,1.103448275862069,0.90625,0
35,1,2.8461538461538463,2.6129032258064515,1.3728813559322033,1.3225806451612903,0.6585365853658537,1
27,1,2.825,3.3333333333333335,1.3114754098360655,1.75,0.5714285714285714,1
30,0,3.0,3.0,1.4464285714285714,1.4074074074074074,0.7105263157894737,0
30,0,3.514705882352941,3.0,1.2521739130434784,1.875,0.5333333333333333,0
22,0,2.460674157303371,3.2962962962962963,1.289855072463768,1.2962962962962963,0.5428571428571428,0
27,0,2.6470588235294117,2.7777777777777777,1.1363636363636365,1.2592592592592593,0.7941176470588235,0
23,0,2.1744186046511627,3.037037037037037,1.312,1.1481481481481481,0.6774193548387096,0
34,0,2.731707317073171,3.1666666666666665,1.2666666666666666,1.4166666666666667,0.6176470588235294,0
28,0,2.761904761904762,2.9130434782608696,1.0151515151515151,1.608695652173913,0.4594594594594595,0
23,1,1.9813084112149533,3.090909090909091,0.8292682926829268,1.7272727272727273,0.5,1
27,0,2.448717948717949,3.4285714285714284,1.1162790697674418,1.619047619047619,0.5882352941176471,0
23,0,1.8571428571428572,2.9705882352941178,1.3741496598639455,1.0,0.6764705882352942,0
24,0,2.5698924731182795,3.607142857142857,1.5538461538461539,1.3214285714285714,0.43243243243243246,0
31,0,2.5813953488372094,2.9375,1.6206896551724137,1.09375,0.5428571428571428,0
22,1,2.3820224719101124,3.142857142857143,1.3037037037037038,1.25,0.6857142857142857,0
31,0,2.3214285714285716,2.740740740740741,1.1935483870967742,1.2592592592592593,0.7058823529411765,0
27,1,2.1666666666666665,2.466666666666667,1.0206896551724138,1.1333333333333333,0.6764705882352942,1
45,0,2.4356435643564356,2.72,0.84472049689441,1.6,0.55,0
40,0,2.7777777777777777,2.2962962962962963,0.9841269841269841,1.3333333333333333,0.6388888888888888,0
31,0,2.4133333333333336,3.1363636363636362,1.1596638655462186,1.4090909090909092,0.7096774193548387,0
27,0,3.116883116883117,2.96,1.2436974789915967,1.84,0.3695652173913043,0
32,1,2.8313253012048194,2.586206896551724,1.1029411764705883,1.6206896551724137,0.6808510638297872,1
33,1,2.8372093023255816,2.75,0.9850746268656716,1.5833333333333333,0.631578947368421,1
32,0,2.3333333333333335,3.04,1.1428571428571428,1.32,0.6666666666666666,0
24,0,2.318681318681319,3.21875,1.4507042253521127,1.25,0.7,0
31,0,2.473684210526316,2.8205128205128207,1.5942028985507246,1.0,0.8974358974358975,0
28,0,2.813953488372093,2.388888888888889,1.2740740740740741,1.3611111111111112,0.7142857142857143,0
29,1,2.4871794871794872,3.391304347826087,1.2682926829268293,1.4782608695652173,0.6176470588235294,1
32,1,2.28125,2.358974358974359,1.1719745222929936,1.0769230769230769,0.9047619047619048,1
32,1,2.493150684931507,3.347826086956522,1.3508771929824561,1.2608695652173914,0.6551724137931034,0
23,0,2.552941176470588,2.78125,1.4710743801652892,1.0,0.6875,0
32,0,2.7701149425287355,2.5,1.640625,1.0952380952380953,0.7391304347826086,0
41,0,2.1538461538461537,3.0,1.24,1.1290322580645162,0.6571428571428571,0
27,1,2.3157894736842106,2.7142857142857144,1.3103448275862069,1.1071428571428572,0.9032258064516129,1
22,0,2.1354166666666665,3.8636363636363638,1.1643835616438356,1.6363636363636365,0.5,0
33,1,2.1578947368421053,2.5217391304347827,0.9586776859504132,1.173913043478261,0.6666666666666666,1
24,0,2.208791208791209,2.642857142857143,1.049645390070922,1.25,0.6285714285714286,0
23,0,2.0963855421686746,2.727272727272727,0.9230769230769231,1.2727272727272727,0.5714285714285714,0
29,0,2.295918367346939,2.558139534883721,1.5827338129496402,0.9302325581395349,0.8,0
26,0,2.075268817204301,2.5625,1.1798561151079137,1.0,0.78125,0
43,0,2.1142857142857143,3.608695652173913,1.031055900621118,1.608695652173913,0.2972972972972973,0
27,0,2.48,3.0,1.4444444444444444,1.1153846153846154,0.7931034482758621,0
24,0,2.193548387096774,2.8666666666666667,1.2285714285714286,1.1,0.6666666666666666,0
21,0,2.518987341772152,2.903225806451613,1.4634146341463414,1.096774193548387,0.8235294117647058,0
25,1,2.627906976744186,2.8214285714285716,1.1791044776119404,1.3571428571428572,0.7105263157894737,1
31,1,2.4935064935064934,2.5185185185185186,1.1333333333333333,1.2592592592592593,0.7941176470588235,1
33,1,2.855421686746988,2.8,1.1023622047244095,1.64,0.4878048780487805,1
26,0,3.12,2.5161290322580645,1.2093023255813953,1.3870967741935485,0.8372093023255814,0
27,0,2.918918918918919,3.375,1.3388429752066116,1.625,0.7435897435897436,0
40,0,2.8,2.892857142857143,1.3388429752066116,1.3571428571428572,0.7368421052631579,0
28,1,2.158536585365854,3.0,1.2096774193548387,1.24,0.7096774193548387,1
33,0,3.4054054054054053,2.642857142857143,1.2436974789915967,1.6071428571428572,0.6888888888888889,0
43,0,2.704081632653061,2.883720930232558,1.6103896103896105,1.0930232558139534,0.723404255319149,0
32,1,2.144578313253012,3.1538461538461537,1.3781512605042017,1.1153846153846154,0.6896551724137931,0
34,1,2.3137254901960786,2.326530612244898,1.4615384615384615,0.8367346938775511,0.9024390243902439,0
22,0,1.8571428571428572,3.2083333333333335,1.0198675496688743,1.3333333333333333,0.53125,0
